timestamp,symbol,side,entry_price,exit_price,size_usdt,pnl_pct,pnl_usdt,funding_paid,reason_exit,flag,entry_timestamp_ms,cluster
2026-04-25 18:00:08.893,RENDER/USDT,long,1.795,1.769,5.47,-1.4485,-0.0711,-0.00082972,tf_exit,,1777089610680,
2026-04-25 20:00:08.302,ENA/USDT,long,0.1069,0.1064,6.67,-0.4677,-0.0142,0.0003,tf_exit,,1777143608492,
2026-04-26 01:00:08.108,RENDER/USDT,long,1.782,1.795,9.66,0.7295,0.0744,-0.0009632099999999999,tf_exit,,1777143609314,
2026-04-26 04:00:08.343,ENA/USDT,long,0.1063,0.1061,6.92,-0.1881,-0.0099,0.0003,tf_exit,,1777172409289,
2026-04-26 06:00:07.945,XLM/USDT,short,0.17235,0.16924,8.63,1.8045,0.1587,0.00173722,tf_exit,,1777118410706,
2026-04-26 07:00:08.112,TAO/USDT,short,245.72,246.94,9.28,-0.4965,-0.0424,-0.00135468,div_exit,,1777147209737,
2026-04-26 07:00:08.902,ONDO/USDT,short,0.2588,0.2623,13.14,-1.3524,-0.1655,0.0019524499999999999,tf_exit,,1777136408419,
2026-04-26 08:00:10.766,BTC/USDT,long,77882.8,78073.8,7.8,0.2452,0.0184,0.00672359,zone_exit,,1776920408313,
2026-04-26 08:00:11.697,APT/USDT,long,0.9764,0.9808,5.68,0.4506,0.0186,0.0005,zone_exit,,1777186811216,
2026-04-26 09:00:11.263,POL/USDT,long,0.09182,0.09151,12.29,-0.3376,-0.0364,0.0006,tf_exit,,1777190413908,
2026-04-26 13:00:08.573,ONDO/USDT,long,0.2656,0.269,6.76,1.2801,0.0841,-0.00034067,div_exit,,1777201210374,
2026-04-26 14:00:08.733,ENA/USDT,long,0.1085,0.1078,7.35,-0.6452,-0.0282,-0.0007488799999999999,tf_exit,,1777186810312,
2026-04-26 14:00:09.537,THETA/USDT,long,0.2131,0.2143,6.37,0.5631,0.0448,-0.01333369,regime_change,,1776650412685,
2026-04-26 17:00:10.944,SAND/USDT,long,0.08144,0.08166,5.46,0.2701,0.0127,-0.00055168,div_exit,,1777215610319,
2026-04-26 19:00:08.846,WLD/USDT,short,0.2594,0.2595,8.04,-0.0386,-0.0031,-0.00041132,zone_exit,,1777215609467,
2026-04-26 20:00:09.154,BNB/USDT,short,631.2,635.95,6.35,-0.7525,-0.0452,3.792e-05,tf_exit,,1777201209550,
2026-04-26 20:00:10.031,FET/USDT,long,0.2112,0.2111,6.75,-0.0473,-0.0032,-0.00476606,regime_change,,1776960008853,
2026-04-26 21:00:12.014,NEAR/USDT,short,1.3891,1.3869,5.54,0.1584,0.0107,0.0006,zone_exit,,1777219210161,
2026-04-27 00:00:09.146,INJ/USDT,long,3.785,3.735,3.73,-1.321,-0.05,-0.0007,div_exit,,1777244410257,
2026-04-27 01:00:08.678,ICP/USDT,short,2.443,2.468,12.63,-1.0233,-0.0999,0.00250856,tf_exit,,1777197608993,
2026-04-27 01:00:09.573,MANA/USDT,short,0.0943,0.0955,5.52,-1.2725,-0.0575,0.00165481,tf_exit,,1777168808923,
2026-04-27 03:00:09.582,ONDO/USDT,long,0.2732,0.2718,8.76,-0.5124,-0.0355,0.0004,div_exit,,1777255210000,
2026-04-27 03:00:10.528,INJ/USDT,long,3.764,3.841,3.84,2.0457,0.0778,-0.0004,zone_exit,,1777251611077,
2026-04-27 04:00:10.075,SHIB/USDT,long,6.307e-06,6.287e-06,6.47,-0.3171,-0.0206,0.0002,div_exit,,1777258812159,
2026-04-27 06:00:08.852,AVAX/USDT,long,9.434,9.268,9.28,-1.7596,-0.15,-0.00138101,tf_exit,,1777190413070,
2026-04-27 06:00:09.694,SAND/USDT,long,0.08146,0.07929,6.43,-2.6639,-0.1671,-0.00065493,tf_exit,,1777237213368,
2026-04-27 07:00:08.691,ONDO/USDT,long,0.2711,0.2623,5.41,-3.246,-0.1764,0.0003,sl_hit,,1777262412441,
2026-04-27 07:00:09.520,ENA/USDT,long,0.1093,0.1068,5.11,-2.2873,-0.1089,-0.0005284700000000001,tf_exit,,1777233611397,
2026-04-27 07:00:10.370,RENDER/USDT,long,1.806,1.793,8.71,-0.7198,-0.0534,-0.0023699899999999998,tf_exit,,1777172410035,
2026-04-27 07:00:11.173,IMX/USDT,long,0.1782,0.1697,7.14,-4.7699,-0.3402,-0.00023795,sl_hit,,1777255210890,
2026-04-27 08:00:12.114,QNT/USDT,short,70.52,69.44,11.81,1.5315,0.1708,0.00120122,zone_exit,,1777244409416,
2026-04-27 09:00:09.347,SAND/USDT,short,0.07857,0.0779,6.15,0.8527,0.0489,0.00061541,div_exit,,1777273212503,
2026-04-27 10:00:12.035,GRT/USDT,short,0.02452,0.02459,7.69,-0.2855,-0.0219,0.00076743,zone_exit,,1777273213356,
2026-04-27 11:00:07.740,ETC/USDT,short,8.598,8.387,6.79,2.4541,0.1709,-0.00011503,zone_exit,,1777262411644,
2026-04-27 11:00:08.718,ENA/USDT,long,0.1069,0.1058,6.62,-1.029,-0.0655,-0.0001,tf_exit,,1777280412186,
2026-04-27 12:00:09.490,SAND/USDT,short,0.07764,0.07817,9.45,-0.6826,-0.0557,0.0009,div_exit,,1777287610306,
2026-04-27 13:00:08.990,ENA/USDT,long,0.1062,0.1051,5.91,-1.0358,-0.0571,0.0002,tf_exit,,1777291210968,
2026-04-27 13:00:09.990,SEI/USDT,short,0.0601,0.0605,5.26,-0.6656,-0.023,0.0005,zone_exit_mr,,1777276814222,
2026-04-27 16:00:08.362,TAO/USDT,short,248.53,245.69,9.93,1.1427,0.1075,0.0005,zone_exit,,1777298408865,
2026-04-27 16:00:09.445,ENA/USDT,long,0.1057,0.1047,6.51,-0.9461,-0.043,0.0003,tf_exit,,1777298409732,
2026-04-27 16:00:10.486,POL/USDT,long,0.09136,0.0903,12.35,-1.1602,-0.1333,7.55e-05,tf_exit,,1777280412970,
2026-04-27 17:00:09.248,SAND/USDT,short,0.0778,0.07728,10.73,0.6684,0.0806,0.00106502,div_exit,,1777298410755,
2026-04-27 18:00:10.491,ALGO/USDT,long,0.1195,0.1172,4.97,-1.9247,-0.0933,-0.0014952400000000001,div_exit,,1777240810473,
2026-04-27 19:00:08.562,ONDO/USDT,short,0.2611,0.2618,9.01,-0.2681,-0.0275,0.00089857,div_exit,,1777280410799,
2026-04-27 20:00:10.447,ALGO/USDT,long,0.1185,0.1162,7.42,-1.9409,-0.1402,0.0008,div_exit,,1777316410119,
2026-04-27 21:00:11.338,QNT/USDT,short,69.72,69.82,12.56,-0.1434,-0.0162,0.0013,zone_exit,,1777309212299,
2026-04-27 22:00:09.921,POL/USDT,long,0.09185,0.09167,6.24,-0.196,-0.0123,0.0003,tf_exit,,1777323612758,
2026-04-28 01:00:08.887,ENA/USDT,long,0.1054,0.1067,6.69,1.2334,0.1,-0.0006629400000000001,tf_exit,,1777309211300,
2026-04-28 01:00:09.863,APT/USDT,short,0.9529,0.966,6.08,-1.3748,-0.0819,0.00060871,div_exit,,1777327211431,
2026-04-28 03:00:09.168,ENA/USDT,long,0.1069,0.106,6.01,-0.8419,-0.0469,0.0003,tf_exit,,1777341611034,
2026-04-28 03:00:10.244,ALGO/USDT,long,0.1158,0.1152,5.85,-0.5181,-0.021,-0.00059055,div_exit,,1777327212213,
2026-04-28 07:00:09.726,DOT/USDT,long,1.233,1.225,5.88,-0.6488,-0.0341,0.0006,sl_hit,,1777334410499,
2026-04-28 07:00:10.631,ENA/USDT,long,0.1065,0.1056,5.41,-0.8451,-0.0385,0.0003,tf_exit,,1777348812246,
2026-04-28 08:00:10.488,SAND/USDT,short,0.07709,0.07693,6.92,0.2075,0.0108,0.0007,zone_exit,,1777338011501,
2026-04-28 12:00:10.160,ENA/USDT,long,0.1061,0.1052,6.1,-0.8483,-0.0488,0.0003,tf_exit,,1777366811224,
2026-04-28 13:00:10.005,XLM/USDT,short,0.16737,0.1622,12.32,3.089,0.3958,0.00299914,div_exit,,1777276813363,
2026-04-28 14:00:09.980,TAO/USDT,long,249.04,251.75,9.59,1.0882,0.1063,-0.00047663,zone_exit,,1777363212184,
2026-04-28 15:00:11.901,SAND/USDT,long,0.07653,0.07639,9.39,-0.1829,-0.0227,0.0009,tf_exit,,1777384811748,
2026-04-28 18:00:10.873,ENA/USDT,long,0.1058,0.1058,6.87,0.0,0.0064,-0.00034638,tf_exit,,1777381211723,
2026-04-28 20:00:10.409,ONDO/USDT,short,0.2632,0.2641,6.3,-0.3419,-0.0215,0.00125309,div_exit,,1777345211884,
2026-04-28 21:00:10.419,BNB/USDT,short,623.32,624.13,6.24,-0.1299,-0.0081,0.00041990999999999996,div_exit,,1777320011948,
2026-04-28 23:00:10.904,SOL/USDT,short,83.4,83.654,8.36,-0.3046,-0.0276,0.0002,div_exit,,1777392011533,
2026-04-29 01:00:11.028,ONDO/USDT,short,0.2632,0.2645,6.64,-0.4939,-0.0327,0.00033179,tf_exit,,1777410012144,
2026-04-29 02:00:10.595,INJ/USDT,short,3.543,3.57,3.56,-0.7621,-0.027,0.00234452,tf_exit,,1777316410946,
2026-04-29 04:00:10.082,HBAR/USDT,short,0.08885,0.08995,5.39,-1.238,-0.0666,0.0005,not_operable,,1777420811537,
2026-04-29 04:00:10.980,SOL/USDT,short,84.073,84.577,6.76,-0.5995,-0.0379,0.0006,cancel_tf,,1777428012997,
2026-04-29 04:00:11.863,ICP/USDT,short,2.389,2.432,12.58,-1.7999,-0.2098,0.0049866500000000005,tf_exit,,1777309210574,
2026-04-29 04:00:12.741,ALGO/USDT,short,0.1116,0.113,5.23,-1.2545,-0.0544,0.00051867,zone_exit,,1777395612504,
2026-04-29 05:00:11.814,BNB/USDT,short,624.53,627.72,6.27,-0.5108,-0.0316,0.0004,div_exit,,1777428012219,
2026-04-29 05:00:12.594,SUI/USDT,short,0.9295,0.9355,6.54,-0.6455,-0.0392,0.0013180800000000001,tf_exit,,1777348811461,
2026-04-29 05:00:13.398,RENDER/USDT,short,1.763,1.789,6.66,-1.4748,-0.0931,0.00224808,tf_exit,,1777320012815,
2026-04-29 06:00:14.545,VET/USDT,short,0.00713,0.007218,5.42,-1.2342,-0.0675,0.0005,tf_exit,,1777420812313,
2026-04-29 10:00:10.402,BNB/USDT,short,627.1,629.37,12.57,-0.362,-0.0376,0.00088735,tf_exit,,1777442415819,
2026-04-29 10:00:11.233,RENDER/USDT,short,1.779,1.786,10.28,-0.3935,-0.0345,0.00050992,tf_exit,,1777442416598,
2026-04-29 10:00:12.076,VET/USDT,short,0.007166,0.007249,5.33,-1.1582,-0.0564,0.0005,low_confidence,,1777449610178,
2026-04-29 12:00:11.885,ALGO/USDT,long,0.1134,0.1125,7.42,-0.7937,-0.0591,0.0007,tf_exit,,1777460412533,
2026-04-29 13:00:10.209,DOGE/USDT,long,0.10182,0.10714,11.68,5.2249,0.5866,-0.00114331,sl_hit,,1777438814585,
2026-04-29 13:00:10.969,ENA/USDT,long,0.1088,0.1064,7.4,-2.2059,-0.1571,-0.00075255,tf_exit,,1777438815445,
2026-04-29 13:00:11.793,OP/USDT,long,0.121,0.1222,6.0,0.9917,0.0638,-0.00060687,regime_change,,1777431612755,
2026-04-29 13:00:12.519,GRT/USDT,long,0.02443,0.02487,8.52,1.8011,0.1408,-0.0017046600000000002,tf_exit,,1777392012294,
2026-04-29 14:00:12.482,SHIB/USDT,long,6.456e-06,6.218e-06,7.84,-3.6865,-0.2991,-0.0013,sl_hit,,1777460411818,
2026-04-29 14:00:13.384,MANA/USDT,long,0.0925,0.0907,9.17,-1.9459,-0.1701,0.0009,tf_exit,,1777460413347,
2026-04-29 16:00:11.732,TAO/USDT,short,253.7,251.74,9.05,0.7726,0.0563,0.0005,zone_exit,,1777474816797,
2026-04-29 17:00:11.311,BNB/USDT,short,621.18,617.53,6.17,0.5876,0.0378,0.0002773,div_exit,,1777471214475,
2026-04-29 17:00:12.049,DOT/USDT,short,1.225,1.21,8.93,1.2245,0.1337,0.00045461,div_exit,,1777471216772,
2026-04-29 19:00:14.893,ENA/USDT,long,0.1029,0.1021,6.68,-0.7775,-0.0552,0.0003,tf_exit,,1777485614617,
2026-04-29 19:00:15.792,OP/USDT,long,0.1198,0.1175,5.21,-1.9199,-0.1006,0.0005,tf_exit,,1777485616195,
2026-04-29 21:00:11.587,SOL/USDT,short,83.232,82.524,11.56,0.8506,0.0887,0.001,div_exit,,1777485612844,
2026-04-30 01:00:10.610,ALGO/USDT,short,0.1101,0.1119,10.35,-1.6349,-0.1707,0.00101936,regime_change,,1777503611605,
2026-04-30 03:00:10.019,ENA/USDT,long,0.1034,0.1029,7.36,-0.4836,-0.0245,-0.0003709,tf_exit,,1777496413182,
2026-04-30 04:00:09.534,THETA/USDT,short,0.2062,0.2,9.74,3.0068,0.2971,0.00194655,zone_exit,,1777460414096,
2026-04-30 05:00:11.335,ENA/USDT,long,0.1033,0.1023,7.93,-0.9681,-0.0706,0.0004,tf_exit,,1777521611793,
2026-04-30 07:00:10.220,SUI/USDT,short,0.9179,0.9046,9.04,1.449,0.1371,-0.00031584,div_exit,,1777471216017,
2026-04-30 09:00:08.875,APT/USDT,long,1.0247,1.0073,6.94,-1.6981,-0.1228,-0.00069561,not_operable,,1777514411659,
2026-04-30 09:00:09.773,ENA/USDT,long,0.1039,0.1031,8.72,-0.77,-0.0559,0.0004,tf_exit,,1777536009904,
2026-04-30 10:00:09.444,DOGE/USDT,long,0.10677,0.1074,6.76,0.5901,0.0372,-0.00056603,zone_exit,,1777521610998,
2026-04-30 10:00:10.246,INJ/USDT,short,3.513,3.472,6.94,1.1671,0.0812,0.0037795199999999998,zone_exit,,1777471217615,
2026-04-30 11:00:11.225,ENA/USDT,long,0.1037,0.1032,8.58,-0.4822,-0.0322,0.0004,tf_exit,,1777543211850,
2026-04-30 11:00:12.076,WLD/USDT,short,0.2462,0.2431,4.97,1.2591,0.0716,-0.00042341,zone_exit,,1777528811085,
2026-04-30 11:00:12.980,GRT/USDT,long,0.02422,0.02419,5.9,-0.1239,-0.0084,0.0006,tf_exit,,1777543212703,
2026-04-30 12:00:12.495,HBAR/USDT,short,0.08775,0.08828,6.53,-0.604,-0.0393,0.00065423,div_exit,,1777528810350,
2026-04-30 14:00:09.304,ENA/USDT,long,0.1039,0.1024,8.69,-1.4437,-0.1103,0.0002,tf_exit,,1777550413988,
2026-04-30 16:00:09.573,ONDO/USDT,short,0.2622,0.2642,5.89,-0.7628,-0.0427,0.0003,tf_exit,,1777561211417,
2026-04-30 16:00:10.580,INJ/USDT,short,3.453,3.465,6.93,-0.3475,-0.0288,0.0008,regime_change,,1777546815398,
2026-04-30 16:00:11.634,SAND/USDT,short,0.07313,0.07227,6.65,1.176,0.0715,0.0007,div_exit,,1777546816209,
2026-04-30 17:00:10.861,BNB/USDT,short,616.02,616.13,6.16,-0.0179,-0.0017,0.00061694,div_exit,,1777546814411,
2026-04-30 18:00:11.821,XLM/USDT,short,0.15884,0.15888,9.22,-0.0252,-0.0088,0.0003,cancel_tf,,1777568412371,
2026-04-30 18:00:12.562,HBAR/USDT,short,0.08831,0.08798,11.7,0.3737,0.038,0.00117188,div_exit,,1777557610795,
2026-04-30 20:00:10.422,ALGO/USDT,short,0.1106,0.1107,7.72,-0.0904,-0.0069,0.00077641,div_exit,,1777557611580,
2026-04-30 21:00:08.765,DOT/USDT,short,1.211,1.208,10.49,0.2477,0.0395,0.00012288000000000012,div_exit,,1777485613569,
2026-05-01 00:00:09.880,SOL/USDT,short,82.874,83.059,5.81,-0.2232,-0.011,0.0006,cancel_tf,,1777586410547,
2026-05-01 00:00:10.768,DOT/USDT,short,1.201,1.204,5.65,-0.2498,-0.0077,0.0006,div_exit,,1777586411659,
2026-05-01 01:00:10.816,RENDER/USDT,short,1.689,1.672,4.98,1.0065,0.0507,0.00201037,tf_exit,,1777485615370,
2026-05-01 01:00:11.670,STX/USDT,short,0.2203,0.2209,6.84,-0.2724,-0.0155,-0.0006,div_exit,,1777593612414,
2026-05-01 01:00:12.384,SAND/USDT,long,0.07194,0.07201,5.76,0.0973,0.0056,-0.0005784,tf_exit,,1777568414525,
2026-05-01 02:00:11.582,SEI/USDT,short,0.057,0.0576,10.23,-1.0526,-0.0862,-0.00022377,div_exit,,1777575613061,
2026-05-01 05:00:09.179,BNB/USDT,short,616.89,616.89,6.16,0.0,-0.0008,0.0006,div_exit,,1777604412272,
2026-05-01 05:00:09.918,ENA/USDT,long,0.1037,0.1035,6.65,-0.1929,-0.0074,-0.00033402,tf_exit,,1777600813590,
2026-05-01 05:00:10.716,INJ/USDT,long,3.448,3.46,6.91,0.348,0.022,0.0014,div_exit,,1777600814349,
2026-05-01 08:00:09.681,DOT/USDT,short,1.204,1.205,5.78,-0.0831,-0.0041,0.0006,div_exit,,1777597213599,
2026-05-01 08:00:10.509,TAO/USDT,long,250.86,255.1,8.9,1.6902,0.1483,-0.00044208,zone_exit,,1777600812789,
2026-05-01 09:00:09.876,RENDER/USDT,short,1.691,1.7,8.17,-0.5322,-0.0385,-0.00026841,tf_exit,,1777615211250,
2026-05-01 10:00:09.662,DOGE/USDT,long,0.10836,0.10762,5.05,-0.6829,-0.0333,-0.00015764,zone_exit,,1777604412990,
2026-05-01 10:00:10.404,ONDO/USDT,long,0.2666,0.2655,7.07,-0.4126,-0.0254,-0.00035458,div_exit,,1777615210475,
2026-05-01 10:00:11.198,ENA/USDT,long,0.1028,0.1018,5.77,-0.9728,-0.0527,0.0003,tf_exit,,1777626011468,
2026-05-01 12:00:14.675,XRP/USDT,short,1.3757,1.3772,5.5,-0.109,-0.0052,0.0003,tf_exit,,1777633212834,
2026-05-01 14:00:08.070,BNB/USDT,short,616.78,622.46,6.22,-0.9209,-0.0544,0.0006,tf_exit,,1777629612404,
2026-05-01 14:00:08.798,HBAR/USDT,short,0.08778,0.08845,12.37,-0.7633,-0.0882,0.0008191,tf_exit,,1777575612327,
2026-05-01 14:00:09.651,SEI/USDT,short,0.0571,0.0582,9.7,-1.9264,-0.1738,0.001,tf_exit,,1777629613126,
2026-05-01 14:00:10.441,OP/USDT,short,0.1219,0.1226,6.21,-0.5742,-0.0372,0.00061434,tf_exit,,1777615212229,
2026-05-01 16:00:07.793,ETC/USDT,short,8.367,8.485,9.32,-1.4103,-0.1215,0.0018389399999999998,zone_exit,,1777568413146,
2026-05-01 21:00:07.947,ENA/USDT,long,0.1025,0.1027,5.49,0.1951,0.0199,-0.00082998,tf_exit,,1777633213598,
2026-05-01 21:00:08.678,INJ/USDT,long,3.588,3.637,3.64,1.3657,0.0524,-0.00037037,div_exit,,1777633214374,
2026-05-01 23:00:09.595,BTC/USDT,short,76696.4,78088.3,7.81,-1.8148,-0.1412,-0.00413776,zone_exit,,1777471215176,
2026-05-01 23:00:10.403,ENA/USDT,long,0.103,0.1023,8.13,-0.6796,-0.0372,0.0004,tf_exit,,1777672808708,
2026-05-01 23:00:11.212,INJ/USDT,long,3.673,3.645,3.64,-0.7623,-0.0243,0.0004,zone_exit,,1777672810477,
2026-05-02 03:00:07.712,ONDO/USDT,long,0.2702,0.2692,10.47,-0.3701,-0.0393,-0.00157621,regime_change,,1777647611160,
2026-05-02 05:00:08.036,ENA/USDT,long,0.1025,0.1012,8.06,-1.2683,-0.0861,-0.00040942,tf_exit,,1777687207562,
2026-05-02 05:00:08.762,MANA/USDT,long,0.0898,0.0892,5.27,-0.6682,-0.0283,-0.00106291,tf_exit,,1777633215111,
2026-05-02 06:00:08.499,BNB/USDT,short,616.06,615.1,6.15,0.1558,0.0098,0.0006,div_exit,,1777694409751,
2026-05-02 07:00:08.815,ONDO/USDT,long,0.2694,0.2717,5.71,0.8537,0.0504,0.0003,regime_change,,1777694410491,
2026-05-02 07:00:09.669,SEI/USDT,long,0.0578,0.0575,6.74,-0.519,-0.0179,0.0007,div_exit,,1777690809798,
2026-05-02 08:00:09.445,ENA/USDT,long,0.1021,0.1015,6.1,-0.5877,-0.0247,0.0003,tf_exit,,1777705210955,
2026-05-02 12:00:08.088,ONDO/USDT,long,0.2716,0.2748,8.38,1.1782,0.0984,0.0004,div_exit,,1777712409143,
2026-05-02 12:00:08.917,ENA/USDT,long,0.1018,0.1008,6.06,-0.9823,-0.06,0.0003,tf_exit,,1777716009739,
2026-05-02 14:00:08.811,ONDO/USDT,long,0.2753,0.2814,6.86,2.2158,0.1404,0.0003,zone_exit,,1777726809032,
2026-05-02 15:00:08.605,OP/USDT,short,0.121,0.1225,10.19,-1.2397,-0.125,0.00099914,tf_exit,,1777687208267,
2026-05-02 17:00:07.423,ICP/USDT,short,2.333,2.364,9.84,-1.3288,-0.1211,0.00194801,not_operable,,1777690809076,
2026-05-02 17:00:08.183,DOGE/USDT,short,0.10939,0.10894,10.13,0.4114,0.0425,0.0015185200000000002,div_exit,,1777651209425,
2026-05-02 18:00:07.770,TRX/USDT,long,0.32892,0.33155,8.96,0.7996,0.08,-8.97e-06,div_exit,,1777708811135,
2026-05-02 21:00:07.180,MANA/USDT,long,0.0905,0.0906,5.98,0.1105,0.0138,0.0006,zone_exit,,1777737610076,
2026-05-02 23:00:07.727,ATOM/USDT,short,1.887,1.888,11.77,-0.053,-0.0024,-0.00116677,div_exit,,1777701609984,
2026-05-03 00:00:07.045,ENA/USDT,long,0.101,0.1025,5.44,1.4851,0.076,-0.00054627,tf_exit,,1777726809745,
2026-05-03 01:00:07.034,SEI/USDT,long,0.0585,0.0587,7.24,0.3419,0.0492,-0.00072773,tf_exit,,1777744809476,
2026-05-03 02:00:07.646,ENA/USDT,long,0.1029,0.1007,7.22,-2.138,-0.1457,0.0004,tf_exit,,1777770008540,
2026-05-03 04:00:06.861,DOGE/USDT,short,0.10755,0.10778,12.72,-0.2139,-0.0317,0.0006,div_exit,,1777773608911,
2026-05-03 07:00:06.323,BTC/USDT,long,78710.5,78247.3,7.82,-0.5885,-0.0464,-6.292e-05,regime_change,,1777759207979,
2026-05-03 10:00:07.691,ALGO/USDT,long,0.1118,0.1176,6.17,5.1878,0.3091,-0.00112915,regime_change,,1777759208747,
2026-05-03 14:00:09.329,MANA/USDT,short,0.0899,0.0894,9.27,0.5562,0.0723,0.00093718,regime_change,,1777780808590,
2026-05-03 17:00:09.977,FIL/USDT,long,0.924,0.923,6.1,-0.1082,0.0026,-0.00061027,tf_exit,,1777820410733,
2026-05-03 18:00:08.248,BTC/USDT,long,78318.3,78703.3,7.86,0.4916,0.0377,7.077e-05,regime_change,,1777795209273,
2026-05-03 18:00:08.960,ONDO/USDT,short,0.2752,0.2836,6.39,-3.0523,-0.1851,0.0006257,regime_change,,1777806009202,
2026-05-03 19:00:08.510,ICP/USDT,short,2.351,2.343,5.31,0.3403,0.0205,0.00016539,not_operable,,1777798809681,
2026-05-03 19:00:09.239,RENDER/USDT,long,1.701,1.813,6.99,6.5844,0.4334,-0.00273048,regime_change,,1777672809429,
2026-05-03 23:00:10.245,DOGE/USDT,short,0.10783,0.10926,12.66,-1.3262,-0.1615,0.00163051,tf_exit,,1777784408683,
2026-05-04 00:00:09.466,SEI/USDT,short,0.0578,0.0587,7.5,-1.5571,-0.1046,-0.00052044,zone_exit,,1777784409836,
2026-05-04 01:00:10.316,DOGE/USDT,short,0.10819,0.10903,6.31,-0.7764,-0.0417,0.0004,tf_exit,,1777852811854,
2026-05-04 01:00:11.064,TAO/USDT,long,287.31,288.41,5.19,0.3829,0.0194,-0.00021896999999999997,tf_exit,,1777813209491,
2026-05-04 01:00:11.794,ENA/USDT,long,0.1005,0.1006,5.83,0.0995,0.0106,-0.00058303,tf_exit,,1777834810871,
2026-05-04 02:00:10.299,SOL/USDT,short,83.827,84.877,5.93,-1.2526,-0.0625,0.0006,tf_exit,,1777852811111,
2026-05-04 05:00:10.046,UNI/USDT,long,3.234,3.443,3.44,6.4626,0.2101,-0.00124921,regime_change,,1777734009997,
2026-05-04 05:00:10.887,INJ/USDT,long,3.773,3.776,3.78,0.0795,0.0078,0.0003,zone_exit,,1777863610460,
2026-05-04 11:00:09.593,ADA/USDT,long,0.2531,0.2481,6.45,-1.9755,-0.1248,0.0002486,not_operable,,1777874412764,
2026-05-04 11:00:10.375,ETC/USDT,long,8.676,8.566,6.68,-1.2679,-0.0858,-0.00067561,div_exit,,1777874413722,
2026-05-04 12:00:10.463,ALGO/USDT,short,0.1119,0.1126,8.04,-0.6256,-0.0408,0.0008,zone_exit,,1777892411986,
2026-05-04 12:00:11.205,VET/USDT,long,0.00721,0.007171,9.08,-0.5409,-0.0384,-0.0018423699999999999,tf_exit,,1777834811594,
2026-05-04 14:00:09.601,ALGO/USDT,long,0.1126,0.1122,8.86,-0.3552,-0.0175,0.0009,tf_exit,,1777899612203,
2026-05-04 16:00:09.250,ENA/USDT,long,0.1023,0.1017,5.68,-0.5865,-0.0282,0.0003,tf_exit,,1777899611365,
2026-05-04 16:00:10.113,INJ/USDT,long,3.741,3.685,7.36,-1.4969,-0.1141,0.0014,tf_exit,,1777906809642,
2026-05-04 17:00:09.360,DOGE/USDT,long,0.11251,0.1105,5.08,-1.7865,-0.0921,-0.00052999,direction_reversal,,1777874412053,
2026-05-04 20:00:08.874,SUI/USDT,long,0.9403,0.9347,7.47,-0.5956,-0.0441,-0.00120513,div_exit,,1777878012223,
2026-05-04 21:00:08.713,ETC/USDT,long,8.63,8.686,11.64,0.6489,0.0778,-0.00054635,zone_exit,,1777896012820,
2026-05-04 21:00:09.443,ENA/USDT,long,0.102,0.1006,6.98,-1.3725,-0.0762,-0.00035354,tf_exit,,1777914011549,
2026-05-04 23:00:08.864,ENA/USDT,long,0.102,0.1003,7.16,-1.6667,-0.1121,0.0004,tf_exit,,1777932009898,
2026-05-05 02:00:08.525,BNB/USDT,short,622.46,624.58,6.25,-0.3406,-0.0257,0.0006,tf_exit,,1777939209600,
2026-05-05 04:00:09.437,VET/USDT,long,0.00722,0.007209,7.33,-0.1524,-0.0112,0.0007,div_exit,,1777950009553,
2026-05-05 05:00:08.585,DOGE/USDT,short,0.1105,0.11134,11.35,-0.7602,-0.0884,0.0011223,div_exit,,1777914010806,
2026-05-05 05:00:09.483,SUI/USDT,long,0.9372,0.9393,6.57,0.2241,0.0182,0.0004,div_exit,,1777950008835,
2026-05-05 07:00:09.020,VET/USDT,long,0.00724,0.007238,5.52,-0.0276,-0.0021,0.0006,div_exit,,1777960811839,
2026-05-05 08:00:09.686,DOGE/USDT,short,0.11167,0.11143,8.91,0.2149,0.0216,0.0009,div_exit,,1777960810728,
2026-05-05 10:00:09.601,AAVE/USDT,long,93.41,92.8,9.28,-0.653,-0.06,0.0009,div_exit,,1777971610741,
2026-05-05 12:00:08.610,ETC/USDT,long,8.803,8.948,7.15,1.6472,0.116,-0.00070536,div_exit,,1777957211057,
2026-05-05 23:00:09.834,MANA/USDT,long,0.0874,0.0901,6.23,3.0892,0.2035,-0.0018288900000000001,zone_exit,,1777935610355,
2026-05-06 01:00:10.497,RENDER/USDT,long,1.837,1.891,6.86,2.9396,0.1996,-0.00436921,tf_exit,,1777842009982,
2026-05-06 03:00:10.394,ATOM/USDT,short,1.88,1.903,9.43,-1.2234,-0.114,0.00382209,div_exit,,1777845610394,
2026-05-06 10:00:10.266,ENA/USDT,long,0.1005,0.116,7.93,15.4229,1.0722,-0.0029600299999999998,regime_change,,1777942809474,
2026-05-06 10:00:11.021,THETA/USDT,long,0.2176,0.2181,5.49,0.2298,0.0136,-0.00054633,div_exit,,1778040011477,
2026-05-06 12:00:12.282,POL/USDT,short,0.09962,0.0996,5.58,0.0201,0.0017,0.0003,tf_exit,,1778065211997,
2026-05-06 16:00:10.802,ADA/USDT,long,0.2568,0.2674,12.31,4.1277,0.5014,0.00012076999999999997,div_exit,,1777971609991,
2026-05-06 17:00:11.242,ETC/USDT,long,9.266,9.337,5.5,0.7662,0.036,-0.00110301,div_exit,,1778040010695,
